state_alpha,state_fips_code,year,Value,Area,log_Value,lowess_log_Value
MA,25,1959,63.0,3000.0,4.143134726391533,4.128480927109188
MA,25,1958,64.0,3000.0,4.158883083359672,4.0898123617755315
MA,25,1957,57.0,3000.0,4.043051267834549,4.056265305269007
MA,25,1956,53.0,3000.0,3.970291913552122,4.025191407401138
MA,25,1955,52.0,3000.0,3.951243718581428,3.9970688094289386
MA,25,1954,54.0,3000.0,3.9889840465642745,3.980385334475941
MA,25,1953,52.0,3000.0,3.951243718581428,3.961205172368374
MA,25,1952,53.0,5000.0,3.970291913552122,3.9428028493319998
MA,25,1951,54.0,5000.0,3.9889840465642745,3.9255137838080896
MA,25,1950,47.0,5000.0,3.8501476017100575,3.908741449645113
MI,26,2019,155.0,1740000.0,5.043425116919247,5.09845215329295
MI,26,2018,153.0,1940000.0,5.030437921392434,5.083551403119785
MI,26,2017,159.0,1890000.0,5.068904202220232,5.068643281218661
MI,26,2016,157.0,2040000.0,5.056245805348309,5.053733662693924
MI,26,2015,162.0,2070000.0,5.087596335232384,5.038829192798689
MI,26,2014,161.0,2210000.0,5.081404364984463,5.023936461376502
MI,26,2013,155.0,2230000.0,5.043425116919247,5.00906055552141
MI,26,2012,132.0,2380000.0,4.8828019225863715,4.994204529237137
MI,26,2011,153.0,2190000.0,5.030437921392434,4.979370564876114
MI,26,2010,149.0,2100000.0,5.003946305945459,4.96456247021108
MI,26,2009,148.0,2090000.0,4.997212273764115,4.949782939907227
MI,26,2008,138.0,2140000.0,4.927253685157205,4.935032548774704
MI,26,2007,123.0,2340000.0,4.812184355372417,4.920309504471882
MI,26,2006,147.0,1950000.0,4.990432586778736,4.905611114151415
MI,26,2005,143.0,2010000.0,4.962844630259907,4.890935202804099
MI,26,2004,134.0,1920000.0,4.897839799950911,4.876275866749289
MI,26,2003,128.0,2030000.0,4.852030263919617,4.8616211849559665
MI,26,2002,117.0,2000000.0,4.762173934797756,4.846952557625953
MI,26,2001,105.0,1900000.0,4.653960350157523,4.832243972412774
MI,26,2000,124.0,1950000.0,4.820281565605037,4.8174618965499265
MI,26,1999,130.0,1950000.0,4.867534450455582,4.802562094050497
MI,26,1998,111.0,2050000.0,4.709530201312334,4.787482075481316
MI,26,1997,117.0,2180000.0,4.762173934797756,4.772158443341357
MI,26,1996,94.0,2250000.0,4.543294782270004,4.756911935758744
MI,26,1995,115.0,2170000.0,4.74493212836325,4.741492162426652
MI,26,1994,117.0,2180000.0,4.762173934797756,4.725933438011303
MI,26,1993,110.0,2050000.0,4.700480365792417,4.710264614325754
MI,26,1992,105.0,2300000.0,4.653960350157523,4.694476457658924
MI,26,1991,110.0,2300000.0,4.700480365792417,4.678578585328873
MI,26,1990,115.0,2070000.0,4.74493212836325,4.6626133245411125
MI,26,1989,113.0,1970000.0,4.727387818712341,4.646641598386905
MI,26,1988,70.0,1600000.0,4.248495242049359,4.630687700722184
MI,26,1987,97.0,1980000.0,4.574710978503383,4.61470371298746
MI,26,1986,105.0,2450000.0,4.653960350157523,4.598593894849403
MI,26,1985,105.0,2730000.0,4.653960350157523,4.582259914206539
MI,26,1984,84.0,2620000.0,4.430816798843313,4.565644268509923
MI,26,1983,92.0,1800000.0,4.5217885770490405,4.548715294931115
MI,26,1982,107.0,2740000.0,4.672828834461906,4.5314358629872205
MI,26,1981,96.0,2800000.0,4.564348191467836,4.513748439414982
MI,26,1980,95.0,2560000.0,4.553876891600541,4.495620185827905
MI,26,1979,95.0,2500000.0,4.553876891600541,4.477044078541905
MI,26,1978,81.0,2400000.0,4.394449154672439,4.458003828468154
MI,26,1977,85.0,2490000.0,4.442651256490317,4.438460346883304
MI,26,1976,69.0,2340000.0,4.23410650459726,4.418352613023739
MI,26,1975,80.0,2200000.0,4.382026634673881,4.397631388608549
MI,26,1974,60.0,1975000.0,4.0943445622220995,4.376313900587713
MI,26,1973,79.0,1855000.0,4.3694478524670215,4.354454862945425
MI,26,1972,83.0,1722000.0,4.418840607796597,4.332088011292817
MI,26,1971,69.0,1730000.0,4.23410650459726,4.307673838652869
MI,26,1970,81.0,1429000.0,4.394449154672439,4.2829476910722155
MI,26,1969,78.0,1240000.0,4.356708826689592,4.258078979703636
MI,26,1968,78.0,1250000.0,4.356708826689592,4.2331388417338225
MI,26,1967,68.0,1390000.0,4.219507705176107,4.208147987989783
MI,26,1966,68.0,1390000.0,4.219507705176107,4.183108360295154
MI,26,1965,61.0,1481000.0,4.110873864173311,4.15801761126244
MI,26,1964,60.0,1543000.0,4.0943445622220995,4.132872721156337
MI,26,1963,64.0,1493000.0,4.158883083359672,4.107672627298281
MI,26,1962,63.0,1382000.0,4.143134726391533,4.0824171852728215
MI,26,1961,66.0,1455000.0,4.189654742026425,4.057104446578858
MI,26,1960,54.0,1672000.0,3.9889840465642745,4.031730147393833
MI,26,1959,57.0,1724000.0,4.043051267834549,4.00628818848579
MI,26,1958,56.0,1452000.0,4.02535169073515,3.9807735021214357
MI,26,1957,50.0,1452000.0,3.912023005428147,3.9551806838952825
MI,26,1956,51.0,1649000.0,3.9318256327243257,3.929503942036585
MI,26,1955,47.0,1639000.0,3.8501476017100575,3.9037389903888022
MI,26,1954,46.0,1578000.0,3.828641396489095,3.8778826476571977
MI,26,1953,46.0,1479000.0,3.828641396489095,3.8519339170597893
MI,26,1952,50.5,1353000.0,3.9219733362813134,3.8258939397567326
MI,26,1951,42.0,1325000.0,3.737669618283368,3.7997642988743436
MI,26,1950,39.0,1193000.0,3.6635616461296463,3.773544628886257
MN,27,2019,173.0,7310000.0,5.153291594497778,5.2358631748111515
MN,27,2018,182.0,7490000.0,5.204006687076795,5.221567221534697
MN,27,2017,194.0,7630000.0,5.267858159063328,5.20723808613546
MN,27,2016,193.0,8000000.0,5.2626901889048865,5.192877797071584
MN,27,2015,188.0,7600000.0,5.236441962829949,5.17848622629609
MN,27,2014,156.0,7550000.0,5.049856007249537,5.164060304506037
MN,27,2013,159.0,8140000.0,5.068904202220232,5.149595350118057
MN,27,2012,165.0,8330000.0,5.105945473900579,5.135089495053919
MN,27,2011,155.0,7700000.0,5.043425116919247,5.120543993272577
MN,27,2010,177.0,7300000.0,5.17614973257383,5.105962269230705
MN,27,2009,174.0,7150000.0,5.159055299214528,5.091350120424434
MN,27,2008,162.0,7200000.0,5.087596335232384,5.076712527487301
MN,27,2007,146.0,7850000.0,4.9836066217083355,5.062052897951575
MN,27,2006,161.0,6850000.0,5.081404364984463,5.047374879322344
MN,27,2005,174.0,6850000.0,5.159055299214528,5.032684701287892
MN,27,2004,159.0,7050000.0,5.068904202220232,5.017988788295011
MN,27,2003,146.0,6650000.0,4.9836066217083355,5.003290673510013
MN,27,2002,157.0,6700000.0,5.056245805348309,4.988591565419181
MN,27,2001,130.0,6200000.0,4.867534450455582,4.973891551426737
MN,27,2000,145.0,6650000.0,4.976733742420574,4.959186848792433
MN,27,1999,150.0,6600000.0,5.010635294096256,4.944471484776709
MN,27,1998,153.0,6750000.0,5.030437921392434,4.929726045496441
MN,27,1997,132.0,6450000.0,4.8828019225863715,4.91490126819658
MN,27,1996,125.0,6950000.0,4.8283137373023015,4.899244189755771
MN,27,1995,119.0,6150000.0,4.7791234931115305,4.883276225468933
MN,27,1994,142.0,6450000.0,4.955827057601262,4.8669414195171194
MN,27,1993,70.0,4600000.0,4.248495242049359,4.850208182600669
MN,27,1992,114.0,6500000.0,4.736198448394496,4.833056592808543
MN,27,1991,120.0,6000000.0,4.787491742782046,4.815525155692492
MN,27,1990,124.0,6150000.0,4.820281565605037,4.797729907552232
MN,27,1989,125.0,5600000.0,4.8283137373023015,4.779781023234033
MN,27,1988,74.0,4700000.0,4.30406509320417,4.761727489624539
MN,27,1987,127.0,4800000.0,4.84418708645859,4.743575173873306
MN,27,1986,122.0,5600000.0,4.804021044733257,4.725230309101659
MN,27,1985,115.0,6300000.0,4.74493212836325,4.7065696433853335
MN,27,1984,107.0,6440000.0,4.672828834461906,4.687529879411574
MN,27,1983,84.0,4370000.0,4.430816798843313,4.668063608367909
MN,27,1982,113.0,6500000.0,4.727387818712341,4.648118406141253
MN,27,1981,110.0,6770000.0,4.700480365792417,4.627613366421163
MN,27,1980,97.0,6290000.0,4.574710978503383,4.6064737926900685
MN,27,1979,100.0,6060000.0,4.605170185988092,4.584668969678962
MN,27,1978,104.0,6190000.0,4.6443908991413725,4.562214418646363
MN,27,1977,100.0,6000000.0,4.605170185988092,4.539166563205239
MN,27,1976,59.0,5600000.0,4.07753744390572,4.515523657627062
MN,27,1975,70.0,5820000.0,4.248495242049359,4.4912661433336885
MN,27,1974,62.0,5900000.0,4.127134385045092,4.466420751490404
MN,27,1973,93.0,5520000.0,4.532599493153255,4.441105274747228
MN,27,1972,93.0,4899000.0,4.532599493153255,4.415422630881343
MN,27,1971,83.0,5725000.0,4.418840607796597,4.388018135061888
MN,27,1970,85.0,4521000.0,4.442651256490317,4.360479875783469
MN,27,1969,87.0,4022000.0,4.465908118654584,4.332833232112195
MN,27,1968,82.0,4548000.0,4.4067192472642525,4.305094072093271
MN,27,1967,72.0,4943000.0,4.276666119016055,4.277261022309416
MN,27,1966,76.0,4494000.0,4.330733340286331,4.2493272670939275
MN,27,1965,61.0,4280000.0,4.110873864173311,4.22128796634074
MN,27,1964,58.0,4458000.0,4.060443010546419,4.19314025318803
MN,27,1963,69.0,5124000.0,4.23410650459726,4.164887259906212
MN,27,1962,59.5,4575000.0,4.085976312551584,4.136536126722368
MN,27,1961,64.5,5027000.0,4.166665223801727,4.1080928224820985
MN,27,1960,54.0,5845000.0,3.9889840465642745,4.079563384600848
MN,27,1959,50.5,6019000.0,3.9219733362813134,4.0509527793595534
MN,27,1958,56.0,4841000.0,4.02535169073515,4.022267987806387
MN,27,1957,58.0,4992000.0,4.060443010546419,3.993518389902574
MN,27,1956,58.5,5035000.0,4.069026754237811,3.964712406936143
MN,27,1955,50.0,5059000.0,3.912023005428147,3.9358551716395467
MN,27,1954,51.5,4655000.0,3.9415818076696905,3.90694844552294
MN,27,1953,49.5,4740000.0,3.9019726695746453,3.877993440244836
MN,27,1952,52.0,4419000.0,3.951243718581428,3.848990057342143
MN,27,1951,40.5,4367000.0,3.701301974112493,3.8199362679965345
MN,27,1950,39.5,3889000.0,3.676300671907076,3.79082766065299
MS,28,2019,174.0,625000.0,5.159055299214528,5.25957081463311
MS,28,2018,185.0,465000.0,5.220355825078324,5.229828932296506
MS,28,2017,189.0,500000.0,5.2417470150596435,5.200048864835667
MS,28,2016,166.0,720000.0,5.111987788356544,5.170232344913803
MS,28,2015,175.0,490000.0,5.1647859739235145,5.140380297542946
MS,28,2014,185.0,485000.0,5.220355825078324,5.1104948824926995
MS,28,2013,176.0,830000.0,5.170483995038151,5.08057734176598
MS,28,2012,165.0,795000.0,5.105945473900579,5.050625231149807
MS,28,2011,128.0,730000.0,4.852030263919617,5.020632275992865
MS,28,2010,136.0,670000.0,4.9126548857360515,4.990590274306436
MS,28,2009,128.0,695000.0,4.852030263919617,4.96049395883659
MS,28,2008,140.0,700000.0,4.941642422609304,4.930341254733484
MS,28,2007,148.0,910000.0,4.997212273764115,4.90013337802616
MS,28,2006,107.0,325000.0,4.672828834461906,4.8698720311284
MS,28,2005,126.0,365000.0,4.836281906951479,4.839558011524213
MS,28,2004,133.0,440000.0,4.890349128221754,4.809196825919796
MS,28,2003,133.0,530000.0,4.890349128221754,4.7787972850410725
MS,28,2002,120.0,530000.0,4.787491742782046,4.748368240264143
MS,28,2001,130.0,385000.0,4.867534450455582,4.7179165857677425
MS,28,2000,100.0,365000.0,4.605170185988092,4.68744600373194
MS,28,1999,117.0,310000.0,4.762173934797756,4.656950240236393
MS,28,1998,86.0,500000.0,4.4543472962535064,4.626411009875846
MS,28,1997,107.0,433000.0,4.672828834461906,4.595797751066124
MS,28,1996,102.0,595000.0,4.624972813284272,4.564170361544392
MS,28,1995,95.0,275000.0,4.553876891600541,4.5321613497830135
MS,28,1994,100.0,265000.0,4.605170185988092,4.49967219821285
MS,28,1993,78.0,190000.0,4.356708826689592,4.466648614414229
MS,28,1992,90.0,300000.0,4.499809670330264,4.43305794114209
MS,28,1991,75.0,150000.0,4.31748811353631,4.398843725254856
MS,28,1990,80.0,140000.0,4.382026634673881,4.363935780972854
MS,28,1989,70.0,140000.0,4.248495242049359,4.328372663602877
MS,28,1988,60.0,150000.0,4.0943445622220995,4.292328359860219
MS,28,1987,80.0,150000.0,4.382026634673881,4.25605963540946
MS,28,1986,75.0,170000.0,4.31748811353631,4.2198539308192595
MS,28,1985,68.0,115000.0,4.219507705176107,4.183976845055462
MS,28,1984,70.0,70000.0,4.248495242049359,4.148607330585347
MS,28,1983,64.0,55000.0,4.158883083359672,4.113811858356507
MS,28,1982,62.0,90000.0,4.127134385045092,4.079648669604449
MS,28,1981,56.0,115000.0,4.02535169073515,4.046081270688461
MS,28,1980,28.0,88000.0,3.332204510175204,4.013040543776441
MS,28,1979,52.0,110000.0,3.951243718581428,3.980453592212635
MS,28,1978,56.0,135000.0,4.02535169073515,3.948209365703415
MS,28,1977,36.0,160000.0,3.58351893845611,3.9161936037711946
MS,28,1976,47.0,172000.0,3.8501476017100575,3.884353196824818
MS,28,1975,41.0,145000.0,3.7135720667043084,3.8526009926785854
MS,28,1974,41.0,144000.0,3.7135720667043084,3.8208645454247563
MS,28,1973,39.0,148000.0,3.6635616461296463,3.7890323842487774
MS,28,1972,45.0,163000.0,3.80666248977032,3.757031457783682
MS,28,1971,39.0,220000.0,3.6635616461296463,3.7257786837003724
MS,28,1970,28.0,223000.0,3.332204510175204,3.6942540551382135
MS,28,1969,32.0,274000.0,3.4657359027997265,3.6626518138786897
MS,28,1968,39.0,362000.0,3.6635616461296463,3.63108132212024
MS,28,1967,42.0,420000.0,3.737669618283368,3.599605653265482
MS,28,1966,36.0,447000.0,3.58351893845611,3.568255877217876
MS,28,1965,38.0,508000.0,3.6375861597263857,3.5370416893987655
MS,28,1964,38.0,627000.0,3.6375861597263857,3.505962381440593
MS,28,1963,36.0,705000.0,3.58351893845611,3.475009187169278
MS,28,1962,27.0,734000.0,3.2958368660043287,3.4441672213410426
MS,28,1961,39.0,825000.0,3.6635616461296463,3.413419515809874
MS,28,1960,27.0,1031000.0,3.2958368660043287,3.3827521351059833
MS,28,1959,31.0,1158000.0,3.4339872044851463,3.3521493736709944
MS,28,1958,30.5,1273000.0,3.4177266836133664,3.3215975228259027
MS,28,1957,25.0,1380000.0,3.218875824868201,3.291081626559979
MS,28,1956,25.0,1465000.0,3.218875824868201,3.2605854756178028
MS,28,1955,30.0,1527000.0,3.4011973816621555,3.230096162633074
MS,28,1954,17.0,1564000.0,2.8332133440562166,3.199602733832716
MS,28,1953,22.5,1492000.0,3.1135153092103742,3.1690922231358716
MS,28,1952,16.0,1632000.0,2.772588722239781,3.1385555649382653
MS,28,1951,21.5,1746000.0,3.068052935133617,3.107988263604929
MS,28,1950,23.5,2158000.0,3.157000421150113,3.0773908940632784
MO,29,2019,155.0,3050000.0,5.043425116919247,5.062331637007736
MO,29,2018,140.0,3330000.0,4.941642422609304,5.0476588270443665
MO,29,2017,170.0,3250000.0,5.135798437050261,5.03299087206851
MO,29,2016,163.0,3500000.0,5.093750200806762,5.018332793316682
MO,29,2015,142.0,3080000.0,4.955827057601262,5.003686749882001
MO,29,2014,186.0,3380000.0,5.225746673713202,4.989052006417492
MO,29,2013,136.0,3200000.0,4.9126548857360515,4.974427102465982
MO,29,2012,75.0,3300000.0,4.31748811353631,4.959805250076926
MO,29,2011,114.0,3050000.0,4.736198448394496,4.945179575342641
MO,29,2010,123.0,3000000.0,4.812184355372417,4.9305454265453506
MO,29,2009,153.0,2920000.0,5.030437921392434,4.9159039815364745
MO,29,2008,144.0,2650000.0,4.969813299576002,4.901260665202808
MO,29,2007,140.0,3270000.0,4.941642422609304,4.886619131933067
MO,29,2006,138.0,2630000.0,4.927253685157205,4.871980491421016
MO,29,2005,111.0,2970000.0,4.709530201312334,4.857343353487499
MO,29,2004,162.0,2880000.0,5.087596335232384,4.842704650518902
MO,29,2003,108.0,2800000.0,4.68213122712422,4.828063065761599
MO,29,2002,105.0,2700000.0,4.653960350157523,4.813411961104838
MO,29,2001,133.0,2600000.0,4.890349128221754,4.798747693310597
MO,29,2000,143.0,2770000.0,4.962844630259907,4.784074573155794
MO,29,1999,97.0,2550000.0,4.574710978503383,4.769398303270399
MO,29,1998,114.0,2500000.0,4.736198448394496,4.754729268514105
MO,29,1997,115.0,2600000.0,4.74493212836325,4.74012262491357
MO,29,1996,134.0,2540000.0,4.897839799950911,4.7252886207190095
MO,29,1995,102.0,1470000.0,4.624972813284272,4.709997696934205
MO,29,1994,118.0,2300000.0,4.770684624465665,4.6941765437885765
MO,29,1993,90.0,1850000.0,4.499809670330264,4.677854009227618
MO,29,1992,135.0,2400000.0,4.90527477843843,4.661130895439471
MO,29,1991,97.0,2200000.0,4.574710978503383,4.644068813443854
MO,29,1990,105.0,1960000.0,4.653960350157523,4.62670495139249
MO,29,1989,96.0,2290000.0,4.564348191467836,4.60918218739467
MO,29,1988,76.0,2020000.0,4.330733340286331,4.591638364550515
MO,29,1987,113.0,2150000.0,4.727387818712341,4.574188707905189
MO,29,1986,116.0,2420000.0,4.7535901911063645,4.556905754623975
MO,29,1985,110.0,2480000.0,4.700480365792417,4.539703829078797
MO,29,1984,80.0,1930000.0,4.382026634673881,4.522461216952499
MO,29,1983,51.0,1430000.0,3.9318256327243257,4.50506743920608
MO,29,1982,101.0,1970000.0,4.61512051684126,4.487467898064569
MO,29,1981,107.0,1940000.0,4.672828834461906,4.469615395674319
MO,29,1980,53.0,2070000.0,3.970291913552122,4.451430588199913
MO,29,1979,103.0,2330000.0,4.634728988229637,4.432897070120835
MO,29,1978,87.0,2300000.0,4.465908118654584,4.413963904399142
MO,29,1977,76.0,2650000.0,4.330733340286331,4.394504077194697
MO,29,1976,61.0,2850000.0,4.110873864173311,4.374394489635182
MO,29,1975,63.0,2700000.0,4.143134726391533,4.35362245269365
MO,29,1974,54.0,2710000.0,3.9889840465642745,4.332123837518782
MO,29,1973,88.0,2600000.0,4.477336814478207,4.309817600000758
MO,29,1972,91.0,2500000.0,4.51085950651685,4.2866358138842395
MO,29,1971,88.0,3092000.0,4.477336814478207,4.260025382044923
MO,29,1970,61.0,2837000.0,4.110873864173311,4.2327808087207615
MO,29,1969,68.0,2700000.0,4.219507705176107,4.205307081799234
MO,29,1968,83.0,2958000.0,4.418840607796597,4.177777584857636
MO,29,1967,69.0,2929000.0,4.23410650459726,4.150250733615893
MO,29,1966,64.0,2844000.0,4.158883083359672,4.122732721553403
MO,29,1965,75.0,2941000.0,4.31748811353631,4.095211612675501
MO,29,1964,53.0,2912000.0,3.970291913552122,4.067669556513314
MO,29,1963,61.0,3098000.0,4.110873864173311,4.040084803288008
MO,29,1962,58.0,2694000.0,4.060443010546419,4.012439262766757
MO,29,1961,62.0,2667000.0,4.127134385045092,3.9847154344698668
MO,29,1960,52.0,4041000.0,3.951243718581428,3.9568954810437402
MO,29,1959,53.0,4046000.0,3.970291913552122,3.9289603635716865
MO,29,1958,54.0,3099000.0,3.9889840465642745,3.9008928092237034
MO,29,1957,44.0,3193000.0,3.7841896339182615,3.872676379016345
MO,29,1956,48.0,3749000.0,3.8712010109078916,3.8442950320531337
MO,29,1955,40.0,3783000.0,3.688879454113936,3.815736585822718
MO,29,1954,23.0,2978000.0,3.1354942159291497,3.7869913721416504
MO,29,1953,33.5,3420000.0,3.5115454388310208,3.7580548413910932
MO,29,1952,41.0,3905000.0,3.7135720667043084,3.7289270499493012
MO,29,1951,34.0,3689000.0,3.5263605246161616,3.6996154180817737
MO,29,1950,44.0,3843000.0,3.7841896339182615,3.6701308997371584
MT,30,2018,85.0,68000.0,4.442651256490317,4.780483070260114
MT,30,2017,70.0,65000.0,4.248495242049359,4.783509878214328
MT,30,2016,100.0,55000.0,4.605170185988092,4.786097787891213
MT,30,2015,110.0,50000.0,4.700480365792417,4.788244258130828
MT,30,2014,100.0,75000.0,4.605170185988092,4.7899554050660385
MT,30,2013,115.0,75000.0,4.74493212836325,4.791244089122208
MT,30,2012,104.0,60000.0,4.6443908991413725,4.792131503251687
MT,30,2011,127.0,36000.0,4.84418708645859,4.792645207724461
MT,30,2010,135.0,34000.0,4.90527477843843,4.7928200975280895
MT,30,2009,152.0,26000.0,5.0238805208462765,4.792693497510849
MT,30,2008,122.0,35000.0,4.804021044733257,4.79230147325514
MT,30,2007,140.0,38000.0,4.941642422609304,4.791676728364613
MT,30,2006,146.0,18000.0,4.9836066217083355,4.790851967567378
MT,30,2005,148.0,17000.0,4.997212273764115,4.789857158195651
MT,30,2004,143.0,15000.0,4.962844630259907,4.788716681766
MT,30,2003,140.0,17000.0,4.941642422609304,4.787447288717068
MT,30,2002,140.0,13000.0,4.941642422609304,4.786056189770751
MT,30,2001,148.0,13000.0,4.997212273764115,4.784536953661395
MT,30,2000,140.0,16000.0,4.941642422609304,4.7828584020253215
MT,30,1999,110.0,18000.0,4.700480365792417,4.780935553127967
MT,30,1998,115.0,18000.0,4.74493212836325,4.778563688534988
MT,30,1997,135.0,14000.0,4.90527477843843,4.775275220306362
MT,30,1996,137.0,15000.0,4.919980925828125,4.770108798435242
